date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count
2023-09-11T00:00:00,292283221.16153,9527502.591529999,282283221.16152996,2822.8322116152995,20,{},3
2023-09-12T00:00:00,292917496.85153,9527502.591529999,282917496.85153,2829.1749685153,20,{},3
2023-09-13T00:00:00,288657704.33153003,9527502.591529999,278657704.33153,2786.5770433152998,20,{},3
2023-09-14T00:00:00,290476969.36603,9531411.63603,280476969.36603,2804.7696936602997,20,{},3
2023-09-15T00:00:00,262561199.28950003,9574043.3695,252561199.28950003,2525.611992895,20,{},3
2023-09-16T00:00:00,268855841.024,9577952.414,258855841.02400002,2588.5584102400003,20,{},3
2023-09-17T00:00:00,250574848.1585,9581861.458500002,240574848.1585,2405.748481585,20,{},3
2023-09-18T00:00:00,261683891.023,9585770.503000002,251683891.023,2516.8389102300002,20,{},3
2023-09-19T00:00:00,269444833.5875,9589679.547500003,259444833.58749998,2594.448335875,20,{},3
2023-09-20T00:00:00,260506781.562,9593588.592000004,250506781.562,2505.06781562,20,{},3
2023-09-21T00:00:00,263314510.8765,9597497.636500005,253314510.8765,2533.1451087650003,20,{},3
2023-09-22T00:00:00,263911769.831,9601406.681000005,253911769.831,2539.11769831,20,{},3
2023-09-23T00:00:00,268207285.1615,9636588.081500005,258172103.761,2581.72103761,20,{},3
2023-09-24T00:00:00,257817283.622,9671769.482000005,247748915.43100002,2477.4891543100002,20,{},3
2023-09-25T00:00:00,267408540.362,9671769.482000005,257340172.171,2573.40172171,18,{},3
2023-09-26T00:00:00,263025839.97199997,9671769.482000005,252957471.781,2529.5747178099996,18,{},3
2023-09-27T00:00:00,267432865.412,9671769.482000005,257364497.22100002,2573.64497221,18,{},3
2023-09-28T00:00:00,262923888.602,9671769.482000005,252855520.411,2528.55520411,18,{},3
2023-09-29T00:00:00,270123962.012,9671769.482000005,260055593.821,2600.55593821,20,{},3
2023-09-30T00:00:00,276298040.642,9671769.482000005,266229672.451,2662.29672451,20,{},3
2023-10-01T00:00:00,268105655.462,9671769.482000005,258037287.27100003,2580.37287271,20,{},3
2023-10-02T00:00:00,266658588.242,9671769.482000005,256590220.051,2565.90220051,20,{},3
2023-10-03T00:00:00,267855510.962,9671769.482000005,257787142.771,2577.8714277100003,20,{},3
2023-10-04T00:00:00,265290472.92200002,9671769.482000005,255222104.73100004,2552.2210473100004,20,{},3
2023-10-05T00:00:00,269449544.462,9671769.482000005,259381176.271,2593.81176271,20,{},3
