date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count
2023-10-06T00:00:00,99159482.38131,9759710.041309992,89143617.22031,891.4361722031,20,{},5
2023-10-07T00:00:00,96428560.31131,9759710.041309992,86412695.15031,864.1269515030999,20,{},5
2023-10-08T00:00:00,100045826.83130999,9759710.041309992,90029961.67030999,900.2996167030998,18,{},5
2023-10-09T00:00:00,101856507.90131,9759710.041309992,91840642.74031,918.4064274031,18,{},5
2023-10-10T00:00:00,101092013.75131,9759710.041309992,91076148.59030999,910.7614859030999,18,{},5
2023-10-11T00:00:00,100953257.66131,9759710.041309992,90937392.50031,909.3739250031,20,{},5
2023-10-12T00:00:00,96969668.79130998,9759710.041309992,86953803.63030998,869.5380363031,20,{},5
2023-10-13T00:00:00,98751079.62131001,9759710.041309992,88735214.46031001,887.3521446031001,20,{},5
2023-10-14T00:00:00,98953916.46130998,9759710.041309992,88938051.30030999,889.3805130030998,20,{},5
2023-10-15T00:00:00,100642018.16131,9759710.041309992,90626153.00030999,906.2615300030998,20,{},5
2023-10-16T00:00:00,97483162.86131,9759710.041309992,87467297.70031,874.6729770031001,20,{},5
2023-10-17T00:00:00,99677186.63030998,9761491.150309991,89661321.46930999,896.6132146930998,20,{},5
2023-10-18T00:00:00,100276560.38931,9763272.25930999,90260695.22831,902.6069522831,20,{},5
2023-10-19T00:00:00,98615073.25930999,9763272.25930999,88599208.09831,885.9920809831,20,{},5
2023-10-20T00:00:00,100096410.56931,9763272.25930999,90080545.40831,900.8054540830999,20,{},5
2023-10-21T00:00:00,100049958.31931,9763272.25930999,90034093.15831,900.3409315831,20,{},5
2023-10-22T00:00:00,91723626.35204,9775440.71203999,81707761.19104,817.0776119103999,20,{},5
2023-10-23T00:00:00,82985311.23348998,9786392.33348999,72969446.07248999,729.6944607249,20,{},5
2023-10-24T00:00:00,77341808.09276,9796248.86275999,67325942.93176,673.2594293175999,20,{},5
2023-10-25T00:00:00,69001518.59510998,9805119.72510999,58985653.43411,589.8565343411,20,{},5
2023-10-26T00:00:00,62951003.53125999,9813103.431259992,52935138.37026001,529.3513837026001,20,{},5
2023-10-27T00:00:00,57081316.20691,9821487.936909992,47065451.04591,470.6545104591,20,{},5
2023-10-28T00:00:00,53486347.69865999,9829020.668659993,43470482.537659995,434.70482537659996,20,{},5
2023-10-29T00:00:00,46952796.67714999,9834840.777149992,36936931.51614999,369.3693151614999,20,{},5
2023-10-30T00:00:00,44382163.616769984,9840078.916769993,34366298.45577,343.6629845577,20,{},5
2023-10-31T00:00:00,42022481.133549996,8882268.993549993,32006615.972549997,320.0661597255,20,{},5
2023-11-01T00:00:00,42124174.986949995,8405668.226949994,32108309.82595,321.0830982595,20,{},5
2023-11-02T00:00:00,42040286.332949996,8406855.632949993,32024421.17195,320.2442117195,20,{},5
2023-11-03T00:00:00,42235198.08894999,8408043.038949993,32219332.92795,322.19332927949995,20,{},5
2023-11-04T00:00:00,41995904.05894999,8408043.038949993,31980038.89795,319.80038897950004,20,{},5
2023-11-05T00:00:00,42492506.788949996,8408043.038949993,32476641.62795,324.7664162795,20,{},5
2023-11-06T00:00:00,41669236.85894999,8408043.038949993,31653371.697949998,316.5337169795,20,{},5
2023-11-07T00:00:00,41638319.268949986,8408043.038949993,31622454.10795,316.2245410795,20,{},5
2023-11-08T00:00:00,41285723.24894999,8408043.038949993,31269858.08795,312.69858087949996,20,{},5
2023-11-09T00:00:00,41766020.26894999,8408043.038949993,31750155.10795,317.50155107949996,20,{},5
2023-11-10T00:00:00,42192642.10894999,8408043.038949993,32176776.947949998,321.7677694795,20,{},5
2023-11-11T00:00:00,41292251.94894999,8408043.038949993,31276386.787949998,312.76386787949997,20,{},5
2023-11-12T00:00:00,42202671.73895,8408043.038949993,32186806.57795,321.8680657795,20,{},5
2023-11-13T00:00:00,41337125.52794999,8415861.127949992,31321260.366949998,313.21260366949997,20,{},5
2023-11-14T00:00:00,41948137.44694999,8423679.216949992,31932272.285949998,319.32272285949995,20,{},5
2023-11-15T00:00:00,42384254.90144999,8427588.261449993,32368389.74045,323.6838974045,20,{},5
2023-11-16T00:00:00,41899101.96595,8431497.305949993,31883236.804950003,318.8323680495,18,{},5
2023-11-17T00:00:00,41824029.79044999,8435406.350449994,31808164.629449997,318.0816462945,18,{},5
2023-11-18T00:00:00,42250878.72494999,8439315.394949995,32235013.56395,322.35013563949997,18,{},5
2023-11-19T00:00:00,42082485.85945,8443224.439449996,32066620.69845,320.66620698450004,18,{},5
2023-11-20T00:00:00,42421276.70945,8443224.439449996,32405411.54845,324.0541154845,18,{},5
2023-11-21T00:00:00,41910678.009449996,8443224.439449996,31894812.848449998,318.9481284845,18,{},5
2023-11-22T00:00:00,41884550.24945,8443224.439449996,31868685.088449996,318.68685088449996,18,{},5
2023-11-23T00:00:00,41704791.20944999,8443224.439449996,31688926.04845,316.88926048449997,20,{},5
2023-11-24T00:00:00,42314220.02945,8443224.439449996,32298354.86845,322.98354868449997,20,{},5
2023-11-25T00:00:00,42581214.96945,8443224.439449996,32565349.80845,325.6534980845,20,{},5
2023-11-26T00:00:00,41807206.81944999,8443224.439449996,31791341.658449996,317.91341658449994,20,{},5
2023-11-27T00:00:00,41367477.99945,8443224.439449996,31351612.83845,313.5161283845,20,{},5
2023-11-28T00:00:00,42720976.67945,8443224.439449996,32705111.51845,327.0511151845,20,{},5
2023-11-29T00:00:00,41756520.06945,8443224.439449996,31740654.90845,317.4065490845,20,{},5
2023-11-30T00:00:00,41970061.97759999,8588315.557599995,31954196.8166,319.541968166,20,{},5
2023-12-01T00:00:00,41442722.8806,8718884.240599995,31426857.7196,314.268577196,20,{},5
2023-12-02T00:00:00,42038997.4044,8288376.694399996,32023132.2434,320.231322434,20,{},5
2023-12-03T00:00:00,42829464.4144,8288376.694399996,32813599.253399998,328.13599253399997,20,{},5
2023-12-04T00:00:00,42353337.954399996,8288376.694399996,32337472.7934,323.374727934,20,{},5
2023-12-05T00:00:00,42508103.9344,8288376.694399996,32492238.773399998,324.922387734,20,{},5
2023-12-06T00:00:00,42191013.0544,8288376.694399996,32175147.8934,321.751478934,20,{},5
2023-12-07T00:00:00,41747021.8244,8288376.694399996,31731156.663399998,317.311566634,20,{},5
2023-12-08T00:00:00,42542012.1944,8288376.694399996,32526147.0334,325.26147033399997,20,{},5
2023-12-09T00:00:00,39466079.941929996,8292619.511929995,29450214.780930005,294.5021478093,20,{},5
2023-12-10T00:00:00,35665902.7283,7896871.5782999955,25650037.5673,256.500375673,20,{},5
2023-12-11T00:00:00,37847982.04754999,7476099.797549996,27832116.886549998,278.3211688655,20,{},5
2023-12-12T00:00:00,37531304.80754999,7476099.797549996,27515439.64655,275.15439646550004,20,{},5
2023-12-13T00:00:00,36221056.50754999,7476099.797549996,26205191.346550003,262.05191346550004,20,{},5
2023-12-14T00:00:00,36851119.787549995,7115989.347549995,26835254.62655,268.3525462655,20,{},5
2023-12-15T00:00:00,37190997.83485,7334225.574849996,27175132.67385,271.75132673850004,20,{},5
2023-12-16T00:00:00,37000185.352749996,7530611.532749996,26984320.191749997,269.8432019175,20,{},5
2023-12-17T00:00:00,36668137.17285,7300331.582849996,26652272.01185,266.5227201185,20,{},5
2023-12-18T00:00:00,37432866.94775,7460401.707749996,27417001.78675,274.1700178675,20,{},5
2023-12-19T00:00:00,37249655.53565,7603494.325649996,27233790.37465,272.3379037465,20,{},5
2023-12-20T00:00:00,37226513.165649995,7603494.325649996,27210648.004649997,272.1064800465,20,{},5
2023-12-21T00:00:00,37272210.555649996,7603494.325649996,27256345.39465,272.56345394650003,20,{},5
2023-12-22T00:00:00,36471767.96565,7603494.325649996,26455902.80465,264.5590280465,20,{},5
2023-12-23T00:00:00,37718864.625649996,7603494.325649996,27702999.46465,277.02999464650003,20,{},5
2023-12-24T00:00:00,36626318.74564999,7603494.325649996,26610453.58465,266.1045358465,20,{},5
2023-12-25T00:00:00,36503673.96564999,7603494.325649996,26487808.804649998,264.8780880465,20,{},5
2023-12-26T00:00:00,36479768.205649994,7603494.325649996,26463903.044649996,264.6390304465,20,{},5
2023-12-27T00:00:00,36354756.56565,7603494.325649996,26338891.40465,263.3889140465,20,{},5
2023-12-28T00:00:00,36675205.04565,7603494.325649996,26659339.88465,266.5933988465,20,{},5
2023-12-29T00:00:00,37066892.31565,7603494.325649996,27051027.15465,270.5102715465,20,{},5
2023-12-30T00:00:00,37212331.11565,7603494.325649996,27196465.954649996,271.96465954649995,20,{},5
2023-12-31T00:00:00,36459992.86565,7603494.325649996,26444127.70465,264.4412770465,20,{},5
2024-01-01T00:00:00,35986861.125649996,7603494.325649996,25970995.964649998,259.70995964649995,20,{},5
2024-01-02T00:00:00,36391650.219749995,7197259.5097499965,26375785.05875,263.7578505875,20,{},5
2024-01-03T00:00:00,36919892.84125,7302803.711249997,26904027.68025,269.04027680250005,20,{},5
2024-01-04T00:00:00,36663490.779249996,7396620.779249997,26647625.618249997,266.4762561825,20,{},5
2024-01-05T00:00:00,36758803.83925,7396620.779249997,26742938.678249996,267.42938678249993,20,{},5
2024-01-06T00:00:00,36074295.128249995,7482619.758249997,26058429.967249997,260.5842996725,20,{},5
2024-01-07T00:00:00,37011524.801249996,7174395.451249997,27011524.801249996,270.1152480125,20,{},5
2024-01-08T00:00:00,37534891.89225,7244758.252249997,27534891.892249998,275.3489189225,20,{},5
2024-01-09T00:00:00,36369422.85425,7307302.964249997,26369422.85425,263.6942285425,20,{},5
2024-01-10T00:00:00,36955554.82725,7362029.587249997,26955554.82725,269.5555482725,20,{},5
2024-01-11T00:00:00,36813295.76975,7413638.769749997,26813295.76975,268.1329576975,20,{},5
2024-01-12T00:00:00,36944658.433749996,7414430.3737499975,26944658.43375,269.44658433750004,20,{},5
2024-01-13T00:00:00,37704915.00775,7415221.977749998,27704915.007749997,277.0491500775,20,{},5
2024-01-14T00:00:00,37558643.47075,7415815.6807499975,27558643.470749997,275.58643470749996,20,{},5
2024-01-15T00:00:00,36489671.17375,7416409.383749997,26489671.17375,264.89671173749997,20,{},5
2024-01-16T00:00:00,36101633.58675,7417003.086749997,26101633.58675,261.0163358675,20,{},5
2024-01-17T00:00:00,35888043.998749994,7417398.888749997,25888043.99875,258.88043998750004,20,{},5
2024-01-18T00:00:00,36956104.24074999,7417794.690749997,26956104.240749996,269.56104240749994,20,{},5
2024-01-19T00:00:00,37395529.13275,7418190.492749997,27395529.132749997,273.9552913275,20,{},5
2024-01-20T00:00:00,36498033.17475,7418586.294749998,26498033.17475,264.9803317475,20,{},5
2024-01-21T00:00:00,36486736.726749994,7418982.096749998,26486736.726749998,264.86736726749996,20,{},5
2024-01-22T00:00:00,37243629.66774999,7419179.997749997,27243629.667749997,272.43629667749997,20,{},5
2024-01-23T00:00:00,36513525.318749994,7419377.898749997,26513525.318749998,265.1352531875,20,{},5
2024-01-24T00:00:00,34785531.32055,7423012.480549997,24785531.320550002,247.8553132055,20,{},5
2024-01-25T00:00:00,32875286.762519993,6960186.952519996,22875286.76252,228.75286762520003,20,{},5
2024-01-26T00:00:00,31460230.142519996,6549356.442519995,21460230.14252,214.6023014252,20,{},5
2024-01-27T00:00:00,32878611.901019998,6269534.511019995,22878611.90102,228.78611901020003,20,{},5
2024-01-28T00:00:00,32738892.701019995,6269534.511019995,22738892.701020002,227.38892701020004,20,{},5
2024-01-29T00:00:00,32781658.501019992,6269534.511019995,22781658.50102,227.8165850102,20,{},5
2024-01-30T00:00:00,32718759.93102,6269534.511019995,22718759.931020003,227.18759931020003,20,{},5
2024-01-31T00:00:00,32884680.591019996,6269534.511019995,22884680.591020003,228.8468059102,20,{},5
2024-02-01T00:00:00,33364896.11102,6269534.511019995,23364896.111020003,233.64896111020005,20,{},5
2024-02-02T00:00:00,32971088.911019996,6269534.511019995,22971088.91102,229.7108891102,20,{},5
2024-02-03T00:00:00,31837560.871369995,6485505.771369996,21837560.87137,218.37560871370002,20,{},5
2024-02-04T00:00:00,33377480.08702,6265317.847019996,23377480.087020002,233.77480087020004,20,{},5
2024-02-05T00:00:00,33045552.825569995,6440253.235569996,23045552.82557,230.45552825569996,20,{},5
2024-02-06T00:00:00,33113325.615269996,6597735.055269996,23113325.61527,231.13325615270003,20,{},5
2024-02-07T00:00:00,33174474.249669995,6739495.339669996,23174474.249670003,231.74474249670004,20,{},5
2024-02-08T00:00:00,32706284.795619994,6866999.655619996,22706284.79562,227.06284795620002,20,{},5
2024-02-09T00:00:00,31501224.695969995,6480855.265969995,21501224.69597,215.0122469597,20,{},5
2024-02-10T00:00:00,32341453.193719994,6243683.983719996,22341453.193719998,223.41453193719997,20,{},5
2024-02-11T00:00:00,32971332.953719996,6243683.983719996,22971332.95372,229.7133295372,20,{},5
2024-02-12T00:00:00,32595631.253719997,6243683.983719996,22595631.25372,225.95631253719998,20,{},5
2024-02-13T00:00:00,33360650.46202,6336680.862019996,23360650.462020002,233.6065046202,20,{},5
2024-02-14T00:00:00,32731863.865819994,6420351.405819996,22731863.865819998,227.31863865819997,20,{},5
2024-02-15T00:00:00,32587230.985819995,6420351.405819996,22587230.98582,225.87230985819997,20,{},5
2024-02-16T00:00:00,32001623.045819998,6420351.405819996,22001623.04582,220.01623045820003,20,{},5
2024-02-17T00:00:00,32207671.30582,6420351.405819996,22207671.305820003,222.07671305820003,20,{},5
2024-02-18T00:00:00,30899058.34324,6423135.173239997,20899058.34324,208.9905834324,20,{},5
2024-02-19T00:00:00,30489521.073239997,6423135.173239997,20489521.073239997,204.8952107324,20,{},5
2024-02-20T00:00:00,30485962.79389,6097853.913889997,20485962.79389,204.8596279389,20,{},5
2024-02-21T00:00:00,30457407.823889997,6097853.913889997,20457407.823889997,204.57407823889997,20,{},5
2024-02-22T00:00:00,31051487.233889997,6097853.913889997,21051487.233889997,210.51487233889995,20,{},5
2024-02-23T00:00:00,30701038.963889994,6097853.913889997,20701038.963889997,207.0103896389,20,{},5
2024-02-24T00:00:00,31217576.863889996,6097853.913889997,21217576.86389,212.1757686389,20,{},5
2024-02-25T00:00:00,30775900.273889996,6097853.913889997,20775900.273889996,207.75900273889997,20,{},5
2024-02-26T00:00:00,31033063.154889997,6098051.814889996,21033063.154889997,210.33063154889996,20,{},5
2024-02-27T00:00:00,30852452.305889994,6098249.715889996,20852452.305889998,208.5245230589,20,{},5
2024-02-28T00:00:00,31080397.217039995,6206233.3970399955,21080397.21704,210.8039721704,20,{},5
2024-02-29T00:00:00,30325827.175839994,6303227.275839996,20325827.175839998,203.25827175839999,20,{},5
2024-03-01T00:00:00,30756087.142089996,6014851.392089996,20756087.14209,207.56087142089999,20,{},5
2024-03-02T00:00:00,29141225.474739995,6295325.784739996,19141225.47474,191.41225474739997,20,{},5
2024-03-03T00:00:00,27612699.388609998,5677840.638609996,17612699.388609998,176.12699388609997,20,{},5
2024-03-04T00:00:00,25844859.7062,5391344.296199996,15844859.7062,158.448597062,20,{},5
2024-03-05T00:00:00,24386754.66706,5138653.177059996,14386754.667059999,143.8675466706,20,{},5
2024-03-06T00:00:00,23447055.806219995,4848156.476219996,13447055.806219999,134.47055806219998,20,{},5
2024-03-07T00:00:00,23545605.816219997,4848156.476219996,13545605.81622,135.4560581622,20,{},5
2024-03-08T00:00:00,22890737.051719997,4622544.091719995,12890737.051719997,128.90737051719998,20,{},5
2024-03-09T00:00:00,22929367.640719995,4494753.320719996,12929367.640719999,129.29367640719997,20,{},5
2024-03-10T00:00:00,23035300.715719994,4612024.6557199955,13035300.715719998,130.35300715719998,20,{},5
2024-03-11T00:00:00,22691331.467219993,4717568.857219996,12691331.467219999,126.91331467219999,20,{},5
2024-03-12T00:00:00,22650461.902219996,4481154.892219996,12650461.90222,126.5046190222,20,{},5
2024-03-13T00:00:00,22428078.262219995,4481154.892219996,12428078.262219999,124.2807826222,20,{},5
2024-03-14T00:00:00,22184408.412219994,4481154.892219996,12184408.41222,121.8440841222,20,{},5
2024-03-15T00:00:00,22818758.572219998,4481154.892219996,12818758.57222,128.1875857222,20,{},5
2024-03-16T00:00:00,22558164.292219996,4481154.892219996,12558164.29222,125.5816429222,20,{},5
2024-03-17T00:00:00,22945778.692219995,4481154.892219996,12945778.692219999,129.45778692219997,20,{},5
2024-03-18T00:00:00,22515067.152219996,4481154.892219996,12515067.15222,125.15067152219999,20,{},5
2024-03-19T00:00:00,22106626.612219997,4481154.892219996,12106626.612219999,121.06626612219999,20,{},5
2024-03-20T00:00:00,22200682.740719996,4312584.170719996,12200682.74072,122.00682740719999,20,{},5
2024-03-21T00:00:00,22333349.010719996,4312584.170719996,12333349.01072,123.3334901072,20,{},5
2024-03-22T00:00:00,22166028.48072,4312584.170719996,12166028.480719998,121.66028480719999,20,{},5
2024-03-23T00:00:00,22153901.660719994,4312584.170719996,12153901.660719998,121.53901660719998,20,{},5
2024-03-24T00:00:00,22376538.180719994,4312584.170719996,12376538.180719998,123.76538180719999,20,{},5
2024-03-25T00:00:00,22474470.880719997,4312584.170719996,12474470.880719999,124.74470880719998,20,{},5
2024-03-26T00:00:00,22760029.570719995,4312584.170719996,12760029.570719998,127.60029570719998,20,{},5
2024-03-27T00:00:00,22574545.830719996,4312584.170719996,12574545.830719998,125.74545830719998,20,{},5
2024-03-28T00:00:00,22174939.220719997,4312584.170719996,12174939.220719999,121.74939220719997,20,{},5
2024-03-29T00:00:00,22235692.480719995,4312584.170719996,12235692.480719998,122.35692480719997,20,{},5
2024-03-30T00:00:00,21925800.930719994,4312584.170719996,11925800.930719998,119.25800930719998,20,{},5
2024-03-31T00:00:00,22637160.270719998,4312584.170719996,12637160.27072,126.3716027072,20,{},5
2024-04-01T00:00:00,22244332.430719994,4312584.170719996,12244332.430719998,122.44332430719997,20,{},5
2024-04-02T00:00:00,22561742.110719997,4312584.170719996,12561742.110720001,125.61742110720002,20,{},5
2024-04-03T00:00:00,22235525.920719996,4312584.170719996,12235525.920719998,122.35525920719998,20,{},5
2024-04-04T00:00:00,21806122.490719996,4312584.170719996,11806122.49072,118.06122490719999,20,{},5
2024-04-05T00:00:00,22351511.360719994,4312584.170719996,12351511.36072,123.51511360719999,20,{},5
2024-04-06T00:00:00,22497063.890719995,4312584.170719996,12497063.89072,124.97063890720001,20,{},5
2024-04-07T00:00:00,22287876.91072,4312584.170719996,12287876.91072,122.87876910719999,20,{},5
2024-04-08T00:00:00,22479185.310719997,4312584.170719996,12479185.31072,124.7918531072,20,{},5
2024-04-09T00:00:00,22484290.590719998,4312584.170719996,12484290.59072,124.84290590719999,20,{},5
2024-04-10T00:00:00,22372550.030719995,4312584.170719996,12372550.03072,123.7255003072,20,{},5
2024-04-11T00:00:00,22686693.650719997,4312584.170719996,12686693.650719998,126.86693650719998,20,{},5
2024-04-12T00:00:00,22414545.540719993,4312584.170719996,12414545.540719999,124.14545540719999,20,{},5
2024-04-13T00:00:00,22258676.760719996,4312584.170719996,12258676.76072,122.5867676072,20,{},5
2024-04-14T00:00:00,22725035.420719996,4312584.170719996,12725035.42072,127.25035420719999,20,{},5
2024-04-15T00:00:00,22100137.98072,4312584.170719996,12100137.98072,121.00137980720001,20,{},5
2024-04-16T00:00:00,22722559.530719995,4312584.170719996,12722559.530719997,127.22559530719997,20,{},5
2024-04-17T00:00:00,22368033.630719997,4312584.170719996,12368033.630719999,123.6803363072,20,{},5
2024-04-18T00:00:00,21943256.390719995,4312584.170719996,11943256.39072,119.4325639072,20,{},5
2024-04-19T00:00:00,21808625.816519998,4358949.376519996,11808625.81652,118.0862581652,20,{},5
2024-04-20T00:00:00,22574137.848419994,4400784.648419996,12574137.84842,125.7413784842,20,{},5
2024-04-21T00:00:00,22329642.533119995,4438356.453119996,12329642.533119999,123.2964253312,20,{},5
2024-04-22T00:00:00,22090299.493119996,4438356.453119996,12090299.49312,120.9029949312,20,{},5
2024-04-23T00:00:00,22354946.813119996,4438356.453119996,12354946.813119998,123.54946813119997,20,{},5
2024-04-24T00:00:00,22112899.583119996,4438356.453119996,12112899.58312,121.1289958312,20,{},5
2024-04-25T00:00:00,22278727.363119997,4438356.453119996,12278727.363119999,122.7872736312,20,{},5
2024-04-26T00:00:00,22424392.05312,4438356.453119996,12424392.053119998,124.24392053119999,20,{},5
2024-04-27T00:00:00,22447209.403119996,4438356.453119996,12447209.40312,124.47209403120002,20,{},5
2024-04-28T00:00:00,22676019.073119998,4438356.453119996,12676019.07312,126.7601907312,20,{},5
2024-04-29T00:00:00,22362067.963119995,4438356.453119996,12362067.96312,123.6206796312,20,{},5
2024-04-30T00:00:00,22066547.473119996,4438356.453119996,12066547.473119998,120.66547473119998,20,{},5
2024-05-01T00:00:00,22170677.033119995,4438356.453119996,12170677.033119999,121.70677033119999,20,{},5
2024-05-02T00:00:00,22331192.21312,4438356.453119996,12331192.21312,123.31192213120002,20,{},5
2024-05-03T00:00:00,22077070.133119997,4438356.453119996,12077070.13312,120.7707013312,20,{},5
2024-05-04T00:00:00,22531398.293119997,4438356.453119996,12531398.29312,125.3139829312,20,{},5
2024-05-05T00:00:00,22307261.073119994,4438356.453119996,12307261.07312,123.0726107312,20,{},5
2024-05-06T00:00:00,22112256.123119995,4438356.453119996,12112256.123119999,121.12256123119998,20,{},5
2024-05-07T00:00:00,21858051.113119997,4438356.453119996,11858051.113119999,118.58051113119998,20,{},5
2024-05-08T00:00:00,22301170.87312,4438356.453119996,12301170.873119999,123.0117087312,20,{},5
2024-05-09T00:00:00,22487100.87312,4438356.453119996,12487100.873119999,124.87100873119998,20,{},5
2024-05-10T00:00:00,22169178.423119996,4438356.453119996,12169178.42312,121.69178423119999,20,{},5
2024-05-11T00:00:00,22300767.473119996,4438356.453119996,12300767.473119998,123.00767473119998,20,{},5
2024-05-12T00:00:00,22436257.533119995,4438356.453119996,12436257.533119999,124.36257533119999,20,{},5
2024-05-13T00:00:00,22153788.113119997,4438356.453119996,12153788.11312,121.53788113120001,20,{},5
2024-05-14T00:00:00,22188685.633119997,4438356.453119996,12188685.633119998,121.88685633119998,20,{},5
2024-05-15T00:00:00,22201298.55312,4438356.453119996,12201298.553119998,122.01298553119999,20,{},5
2024-05-16T00:00:00,21759896.392119996,4524355.432119996,11759896.39212,117.5989639212,20,{},5
2024-05-17T00:00:00,22340876.242119998,4602536.322119996,12340876.242120001,123.40876242120002,20,{},5
2024-05-18T00:00:00,22335186.863119997,4672899.123119996,12335186.863119999,123.35186863119998,20,{},5
2024-05-19T00:00:00,22352787.925119996,4735443.835119996,12352787.92512,123.52787925119999,20,{},5
2024-05-20T00:00:00,22193196.764569998,4525170.924569996,12193196.76457,121.9319676457,20,{},5
2024-05-21T00:00:00,22374904.894569993,4525170.924569996,12374904.894569999,123.74904894569998,20,{},5
2024-05-22T00:00:00,22326847.394569993,4525170.924569996,12326847.39457,123.2684739457,20,{},5
2024-05-23T00:00:00,22215207.194569997,4525170.924569996,12215207.19457,122.15207194569999,20,{},5
2024-05-24T00:00:00,22398421.434569992,4525170.924569996,12398421.43457,123.9842143457,20,{},5
2024-05-25T00:00:00,22471913.604569994,4525170.924569996,12471913.604569998,124.71913604569997,20,{},5
2024-05-26T00:00:00,22342398.994569995,4525170.924569996,12342398.99457,123.42398994570001,20,{},5
2024-05-27T00:00:00,22288685.36457,4525170.924569996,12288685.36457,122.8868536457,20,{},5
2024-05-28T00:00:00,22096244.764569998,4525170.924569996,12096244.764569998,120.9624476457,20,{},5
2024-05-29T00:00:00,22299995.284569994,4525170.924569996,12299995.28457,122.9999528457,20,{},5
2024-05-30T00:00:00,20918201.144459996,4526650.404459996,10918201.14446,109.18201144460001,20,{},5
2024-05-31T00:00:00,21739472.324009996,4183498.0140099963,11739472.324009998,117.39472324009998,20,{},5
2024-06-01T00:00:00,21425599.20401,4183498.0140099963,11425599.20401,114.2559920401,20,{},5
2024-06-02T00:00:00,21291066.954009995,4183498.0140099963,11291066.954009999,112.91066954009999,20,{},5
2024-06-03T00:00:00,21735788.874009997,4183498.0140099963,11735788.874009999,117.35788874009998,20,{},5
2024-06-04T00:00:00,21514827.804009996,4183498.0140099963,11514827.80401,115.1482780401,20,{},5
2024-06-05T00:00:00,21284097.084009998,4183498.0140099963,11284097.084009998,112.84097084009998,20,{},5
2024-06-06T00:00:00,21351975.741009995,4364133.651009996,11351975.741009999,113.51975741009998,20,{},5
2024-06-07T00:00:00,21420191.485009994,4526904.225009996,11420191.48501,114.20191485010001,20,{},5
2024-06-08T00:00:00,20956854.643359996,4430934.073359997,10956854.64336,109.5685464336,20,{},5
2024-06-09T00:00:00,21562130.233359996,4324246.753359997,11562130.233359998,115.62130233359997,20,{},5
2024-06-10T00:00:00,21142288.733359996,4443347.173359997,11142288.73336,111.4228873336,20,{},5
2024-06-11T00:00:00,21397652.521559995,4335550.511559996,11397652.521559998,113.97652521559998,20,{},5
2024-06-12T00:00:00,21554078.881559994,4335550.511559996,11554078.881559998,115.54078881559997,20,{},5
2024-06-13T00:00:00,21200451.971059997,4431823.351059996,11200451.97106,112.00451971060002,20,{},5
2024-06-14T00:00:00,21387913.535559997,4518171.155559995,11387913.53556,113.87913535560001,20,{},5
2024-06-15T00:00:00,21166207.443059996,4356896.143059995,11166207.44306,111.66207443059999,20,{},5
2024-06-16T00:00:00,21139554.543059994,4356896.143059995,11139554.54306,111.3955454306,20,{},5
2024-06-17T00:00:00,21351650.333059993,4356896.143059995,11351650.333059998,113.51650333059997,20,{},5
2024-06-18T00:00:00,21311414.023059994,4356896.143059995,11311414.023059998,113.11414023059999,20,{},5
2024-06-19T00:00:00,20129456.557009995,4358227.5770099955,10129456.557009999,101.29456557009999,20,{},5
2024-06-20T00:00:00,19915533.975529995,4030737.6755299955,9915533.97553,99.1553397553,20,{},5
2024-06-21T00:00:00,18803032.626039993,4031816.1160399956,8803032.626039999,88.03032626039999,20,{},5
2024-06-22T00:00:00,19087318.951539993,3760591.5715399957,9087318.95154,90.87318951540001,20,{},5
2024-06-23T00:00:00,19078063.771539994,3760591.5715399957,9078063.77154,90.78063771539999,20,{},5
2024-06-24T00:00:00,18871297.901539996,3760591.5715399957,8871297.90154,88.7129790154,20,{},5
2024-06-25T00:00:00,18984539.311539996,3760591.5715399957,8984539.31154,89.8453931154,20,{},5
2024-06-26T00:00:00,19012581.231539994,3760591.5715399957,9012581.23154,90.1258123154,20,{},5
2024-06-27T00:00:00,19211270.921539996,3760591.5715399957,9211270.92154,92.11270921539999,20,{},5
2024-06-28T00:00:00,19016695.271539994,3760591.5715399957,9016695.27154,90.1669527154,20,{},5
2024-06-29T00:00:00,19024083.031539995,3760591.5715399957,9024083.03154,90.24083031540002,20,{},5
2024-06-30T00:00:00,18679022.871539995,3760591.5715399957,8679022.871539999,86.79022871539999,20,{},5
2024-07-01T00:00:00,19072642.641539995,3760591.5715399957,9072642.64154,90.7264264154,20,{},5
2024-07-02T00:00:00,19343201.101539996,3760591.5715399957,9343201.101540001,93.43201101540001,20,{},5
2024-07-03T00:00:00,19087943.211539995,3760591.5715399957,9087943.211539999,90.87943211539998,20,{},5
2024-07-04T00:00:00,19242507.741539992,3760591.5715399957,9242507.74154,92.4250774154,20,{},5
2024-07-05T00:00:00,19022510.501539994,3760591.5715399957,9022510.50154,90.2251050154,20,{},5
2024-07-06T00:00:00,19105491.681539994,3760591.5715399957,9105491.68154,91.05491681539999,20,{},5
2024-07-07T00:00:00,18728859.98354,4010342.6335399956,8728859.98354,87.2885998354,20,{},5
2024-07-08T00:00:00,19189233.800539993,3970888.1005399954,9189233.80054,91.89233800539999,20,{},5
2024-07-09T00:00:00,19300309.132539995,4173142.9225399955,9300309.132539999,93.00309132539999,20,{},5
2024-07-10T00:00:00,19556155.202539995,4355211.842539996,9556155.202539999,95.56155202539999,20,{},5
2024-07-11T00:00:00,19214178.280539997,4519073.870539996,9214178.280539999,92.14178280539998,20,{},5
